"Statistic Label","Month","Time Bands","UNIT","VALUE"
"Renewable electricity generation percentage","2023 January","02:00  <  02:30","%","52"
"Renewable electricity generation percentage","2023 January","02:30  <  03:00","%","52"
"Renewable electricity generation percentage","2023 January","03:00  <  03:30","%","53"
"Renewable electricity generation percentage","2023 January","03:30  <  04:00","%","53"
"Renewable electricity generation percentage","2023 January","04:00  <  04:30","%","53"
"Renewable electricity generation percentage","2023 January","04:30  <  05:00","%","52"
"Renewable electricity generation percentage","2023 January","05:00  <  05:30","%","51"
"Renewable electricity generation percentage","2023 January","05:30  <  06:00","%","51"
"Renewable electricity generation percentage","2023 January","06:00  <  06:30","%","50"
"Renewable electricity generation percentage","2023 January","06:30  <  07:00","%","50"
"Renewable electricity generation percentage","2023 January","07:00  <  07:30","%","48"
"Renewable electricity generation percentage","2023 January","07:30  <  08:00","%","46"
"Renewable electricity generation percentage","2023 January","08:00  <  08:30","%","46"
"Renewable electricity generation percentage","2023 January","08:30  <  09:00","%","46"
"Renewable electricity generation percentage","2023 January","09:00  <  09:30","%","47"
"Renewable electricity generation percentage","2023 January","09:30  <  10:00","%","46"
"Renewable electricity generation percentage","2023 January","10:00  <  10:30","%","46"
"Renewable electricity generation percentage","2023 January","10:30  <  11:00","%","47"
"Renewable electricity generation percentage","2023 January","11:00  <  11:30","%","47"
"Renewable electricity generation percentage","2023 January","11:30  <  12:00","%","47"
"Renewable electricity generation percentage","2023 January","12:00  <  12:30","%","47"
"Renewable electricity generation percentage","2023 January","12:30  <  13:00","%","47"
"Renewable electricity generation percentage","2023 January","13:00  <  13:30","%","47"
"Renewable electricity generation percentage","2023 January","13:30  <  14:00","%","47"
"Renewable electricity generation percentage","2023 January","14:00  <  14:30","%","46"
"Renewable electricity generation percentage","2023 January","14:30  <  15:00","%","45"
"Renewable electricity generation percentage","2023 January","15:00  <  15:30","%","46"
"Renewable electricity generation percentage","2023 January","15:30  <  16:00","%","45"
"Renewable electricity generation percentage","2023 January","16:00  <  16:30","%","44"
"Renewable electricity generation percentage","2023 January","16:30  <  17:00","%","42"
"Renewable electricity generation percentage","2023 January","17:00  <  17:30","%","42"
"Renewable electricity generation percentage","2023 January","17:30  <  18:00","%","42"
"Renewable electricity generation percentage","2023 January","18:00  <  18:30","%","42"
"Renewable electricity generation percentage","2023 January","18:30  <  19:00","%","44"
"Renewable electricity generation percentage","2023 January","19:00  <  19:30","%","44"
"Renewable electricity generation percentage","2023 January","19:30  <  20:00","%","45"
"Renewable electricity generation percentage","2023 January","20:00  <  20:30","%","46"
"Renewable electricity generation percentage","2023 January","20:30  <  21:00","%","47"
"Renewable electricity generation percentage","2023 January","21:00  <  21:30","%","47"
"Renewable electricity generation percentage","2023 January","21:30  <  22:00","%","48"
"Renewable electricity generation percentage","2023 January","22:00  <  22:30","%","49"
"Renewable electricity generation percentage","2023 January","22:30  <  23:00","%","51"
"Renewable electricity generation percentage","2023 January","23:00  <  23:30","%","52"
"Renewable electricity generation percentage","2023 January","23:30  <  00:00","%","52"
"Renewable electricity generation percentage","2023 February","00:00  <  00:30","%","50"
"Renewable electricity generation percentage","2023 February","00:30  <  01:00","%","50"
"Renewable electricity generation percentage","2023 February","01:00  <  01:30","%","50"
"Renewable electricity generation percentage","2023 February","01:30  <  02:00","%","51"
"Renewable electricity generation percentage","2023 February","02:00  <  02:30","%","51"
"Renewable electricity generation percentage","2023 February","02:30  <  03:00","%","51"
"Renewable electricity generation percentage","2023 February","03:00  <  03:30","%","51"
"Renewable electricity generation percentage","2023 February","03:30  <  04:00","%","52"
"Renewable electricity generation percentage","2023 February","04:00  <  04:30","%","51"
"Renewable electricity generation percentage","2023 February","04:30  <  05:00","%","52"
"Renewable electricity generation percentage","2023 February","05:00  <  05:30","%","50"
"Renewable electricity generation percentage","2023 February","05:30  <  06:00","%","49"
"Renewable electricity generation percentage","2023 February","06:00  <  06:30","%","47"
"Renewable electricity generation percentage","2023 February","06:30  <  07:00","%","46"
"Renewable electricity generation percentage","2023 February","07:00  <  07:30","%","44"
"Renewable electricity generation percentage","2023 February","07:30  <  08:00","%","44"
"Renewable electricity generation percentage","2023 February","08:00  <  08:30","%","44"
"Renewable electricity generation percentage","2023 February","08:30  <  09:00","%","43"
"Renewable electricity generation percentage","2023 February","09:00  <  09:30","%","42"
"Renewable electricity generation percentage","2023 February","09:30  <  10:00","%","42"
"Renewable electricity generation percentage","2023 February","10:00  <  10:30","%","43"
"Renewable electricity generation percentage","2023 February","10:30  <  11:00","%","45"
"Renewable electricity generation percentage","2023 February","11:00  <  11:30","%","47"
"Renewable electricity generation percentage","2023 February","11:30  <  12:00","%","48"
"Renewable electricity generation percentage","2023 February","12:00  <  12:30","%","48"
"Renewable electricity generation percentage","2023 February","12:30  <  13:00","%","49"
"Renewable electricity generation percentage","2023 February","13:00  <  13:30","%","49"
"Renewable electricity generation percentage","2023 February","13:30  <  14:00","%","49"
"Renewable electricity generation percentage","2023 February","14:00  <  14:30","%","49"
"Renewable electricity generation percentage","2023 February","14:30  <  15:00","%","49"
"Renewable electricity generation percentage","2023 February","15:00  <  15:30","%","48"
"Renewable electricity generation percentage","2023 February","15:30  <  16:00","%","47"
"Renewable electricity generation percentage","2023 February","16:00  <  16:30","%","46"
"Renewable electricity generation percentage","2023 February","16:30  <  17:00","%","43"
"Renewable electricity generation percentage","2023 February","17:00  <  17:30","%","42"
"Renewable electricity generation percentage","2023 February","17:30  <  18:00","%","40"
"Renewable electricity generation percentage","2023 February","18:00  <  18:30","%","40"
"Renewable electricity generation percentage","2023 February","18:30  <  19:00","%","40"
"Renewable electricity generation percentage","2023 February","19:00  <  19:30","%","41"
"Renewable electricity generation percentage","2023 February","19:30  <  20:00","%","43"
"Renewable electricity generation percentage","2023 February","20:00  <  20:30","%","43"
"Renewable electricity generation percentage","2023 February","20:30  <  21:00","%","45"
"Renewable electricity generation percentage","2023 February","21:00  <  21:30","%","45"
"Renewable electricity generation percentage","2023 February","21:30  <  22:00","%","47"
"Renewable electricity generation percentage","2023 February","22:00  <  22:30","%","48"
"Renewable electricity generation percentage","2023 February","22:30  <  23:00","%","49"
"Renewable electricity generation percentage","2023 February","23:00  <  23:30","%","49"
"Renewable electricity generation percentage","2023 February","23:30  <  00:00","%","49"
"Renewable electricity generation percentage","2023 March","00:00  <  00:30","%","47"
"Renewable electricity generation percentage","2023 March","00:30  <  01:00","%","47"
"Renewable electricity generation percentage","2023 March","01:00  <  01:30","%","48"
"Renewable electricity generation percentage","2023 March","01:30  <  02:00","%","48"
"Renewable electricity generation percentage","2023 March","02:00  <  02:30","%","48"
"Renewable electricity generation percentage","2023 March","02:30  <  03:00","%","49"
"Renewable electricity generation percentage","2023 March","03:00  <  03:30","%","49"
"Renewable electricity generation percentage","2023 March","03:30  <  04:00","%","50"
"Renewable electricity generation percentage","2023 March","04:00  <  04:30","%","50"
"Renewable electricity generation percentage","2023 March","04:30  <  05:00","%","49"
"Renewable electricity generation percentage","2023 March","05:00  <  05:30","%","47"
"Renewable electricity generation percentage","2023 March","05:30  <  06:00","%","46"
"Renewable electricity generation percentage","2023 March","06:00  <  06:30","%","45"
"Renewable electricity generation percentage","2023 March","06:30  <  07:00","%","44"
"Renewable electricity generation percentage","2023 March","07:00  <  07:30","%","42"
"Renewable electricity generation percentage","2023 March","07:30  <  08:00","%","40"
"Renewable electricity generation percentage","2023 March","08:00  <  08:30","%","40"
"Renewable electricity generation percentage","2023 March","08:30  <  09:00","%","40"
"Renewable electricity generation percentage","2023 March","09:00  <  09:30","%","40"
"Renewable electricity generation percentage","2023 March","09:30  <  10:00","%","40"
"Renewable electricity generation percentage","2023 March","10:00  <  10:30","%","41"
"Renewable electricity generation percentage","2023 March","10:30  <  11:00","%","43"
"Renewable electricity generation percentage","2023 March","11:00  <  11:30","%","44"
"Renewable electricity generation percentage","2023 March","11:30  <  12:00","%","45"
"Renewable electricity generation percentage","2023 March","12:00  <  12:30","%","45"
"Renewable electricity generation percentage","2023 March","12:30  <  13:00","%","46"
"Renewable electricity generation percentage","2023 March","13:00  <  13:30","%","46"
"Renewable electricity generation percentage","2023 March","13:30  <  14:00","%","47"
"Renewable electricity generation percentage","2023 March","14:00  <  14:30","%","48"
"Renewable electricity generation percentage","2023 March","14:30  <  15:00","%","48"
"Renewable electricity generation percentage","2023 March","15:00  <  15:30","%","48"
"Renewable electricity generation percentage","2023 March","15:30  <  16:00","%","47"
"Renewable electricity generation percentage","2023 March","16:00  <  16:30","%","45"
"Renewable electricity generation percentage","2023 March","16:30  <  17:00","%","43"
"Renewable electricity generation percentage","2023 March","17:00  <  17:30","%","42"
"Renewable electricity generation percentage","2023 March","17:30  <  18:00","%","41"
"Renewable electricity generation percentage","2023 March","18:00  <  18:30","%","40"
"Renewable electricity generation percentage","2023 March","18:30  <  19:00","%","40"
"Renewable electricity generation percentage","2023 March","19:00  <  19:30","%","39"
"Renewable electricity generation percentage","2023 March","19:30  <  20:00","%","40"
"Renewable electricity generation percentage","2023 March","20:00  <  20:30","%","40"
"Renewable electricity generation percentage","2023 March","20:30  <  21:00","%","42"
"Renewable electricity generation percentage","2023 March","21:00  <  21:30","%","43"
"Renewable electricity generation percentage","2023 March","21:30  <  22:00","%","45"
"Renewable electricity generation percentage","2023 March","22:00  <  22:30","%","46"
"Renewable electricity generation percentage","2023 March","22:30  <  23:00","%","47"
"Renewable electricity generation percentage","2023 March","23:00  <  23:30","%","47"
"Renewable electricity generation percentage","2023 March","23:30  <  00:00","%","48"
"Renewable electricity generation percentage","2023 April","00:00  <  00:30","%","44"
"Renewable electricity generation percentage","2023 April","00:30  <  01:00","%","44"
"Renewable electricity generation percentage","2023 April","01:00  <  01:30","%","45"
"Renewable electricity generation percentage","2023 April","01:30  <  02:00","%","45"
"Renewable electricity generation percentage","2023 April","02:00  <  02:30","%","45"
"Renewable electricity generation percentage","2023 April","02:30  <  03:00","%","45"
"Renewable electricity generation percentage","2023 April","03:00  <  03:30","%","46"
"Renewable electricity generation percentage","2023 April","03:30  <  04:00","%","45"
"Renewable electricity generation percentage","2023 April","04:00  <  04:30","%","45"
"Renewable electricity generation percentage","2023 April","04:30  <  05:00","%","44"
"Renewable electricity generation percentage","2023 April","05:00  <  05:30","%","42"
"Renewable electricity generation percentage","2023 April","05:30  <  06:00","%","42"
"Renewable electricity generation percentage","2023 April","06:00  <  06:30","%","40"
"Renewable electricity generation percentage","2023 April","06:30  <  07:00","%","39"
"Renewable electricity generation percentage","2023 April","07:00  <  07:30","%","38"
"Renewable electricity generation percentage","2023 April","07:30  <  08:00","%","37"
"Renewable electricity generation percentage","2023 April","08:00  <  08:30","%","36"
"Renewable electricity generation percentage","2023 April","08:30  <  09:00","%","37"
"Renewable electricity generation percentage","2023 April","09:00  <  09:30","%","38"
"Renewable electricity generation percentage","2023 April","09:30  <  10:00","%","40"
"Renewable electricity generation percentage","2023 April","10:00  <  10:30","%","42"
"Renewable electricity generation percentage","2023 April","10:30  <  11:00","%","43"
"Renewable electricity generation percentage","2023 April","11:00  <  11:30","%","44"
"Renewable electricity generation percentage","2023 April","11:30  <  12:00","%","46"
"Renewable electricity generation percentage","2023 April","12:00  <  12:30","%","47"
"Renewable electricity generation percentage","2023 April","12:30  <  13:00","%","48"
"Renewable electricity generation percentage","2023 April","13:00  <  13:30","%","49"
"Renewable electricity generation percentage","2023 April","13:30  <  14:00","%","50"
"Renewable electricity generation percentage","2023 April","14:00  <  14:30","%","51"
"Renewable electricity generation percentage","2023 April","14:30  <  15:00","%","51"
"Renewable electricity generation percentage","2023 April","15:00  <  15:30","%","51"
"Renewable electricity generation percentage","2023 April","15:30  <  16:00","%","50"
"Renewable electricity generation percentage","2023 April","16:00  <  16:30","%","49"
"Renewable electricity generation percentage","2023 April","16:30  <  17:00","%","48"
"Renewable electricity generation percentage","2023 April","17:00  <  17:30","%","46"
"Renewable electricity generation percentage","2023 April","17:30  <  18:00","%","44"
"Renewable electricity generation percentage","2023 April","18:00  <  18:30","%","43"
"Renewable electricity generation percentage","2023 April","18:30  <  19:00","%","41"
"Renewable electricity generation percentage","2023 April","19:00  <  19:30","%","40"
"Renewable electricity generation percentage","2023 April","19:30  <  20:00","%","39"
"Renewable electricity generation percentage","2023 April","20:00  <  20:30","%","38"
"Renewable electricity generation percentage","2023 April","20:30  <  21:00","%","38"
"Renewable electricity generation percentage","2023 April","21:00  <  21:30","%","37"
"Renewable electricity generation percentage","2023 April","21:30  <  22:00","%","39"
"Renewable electricity generation percentage","2023 April","22:00  <  22:30","%","40"
"Renewable electricity generation percentage","2023 April","22:30  <  23:00","%","42"
"Renewable electricity generation percentage","2023 April","23:00  <  23:30","%","43"
"Renewable electricity generation percentage","2023 April","23:30  <  00:00","%","43"
"Renewable electricity generation percentage","2023 May","00:00  <  00:30","%","30"
"Renewable electricity generation percentage","2023 May","00:30  <  01:00","%","30"
"Renewable electricity generation percentage","2023 May","01:00  <  01:30","%","30"
"Renewable electricity generation percentage","2023 May","01:30  <  02:00","%","31"
"Renewable electricity generation percentage","2023 May","02:00  <  02:30","%","31"
"Renewable electricity generation percentage","2023 May","02:30  <  03:00","%","32"
"Renewable electricity generation percentage","2023 May","03:00  <  03:30","%","32"
"Renewable electricity generation percentage","2023 May","03:30  <  04:00","%","32"
"Renewable electricity generation percentage","2023 May","04:00  <  04:30","%","31"
"Renewable electricity generation percentage","2023 May","04:30  <  05:00","%","30"
"Renewable electricity generation percentage","2023 May","05:00  <  05:30","%","29"
"Renewable electricity generation percentage","2023 May","05:30  <  06:00","%","28"
"Renewable electricity generation percentage","2023 May","06:00  <  06:30","%","26"
"Renewable electricity generation percentage","2023 May","06:30  <  07:00","%","25"
"Renewable electricity generation percentage","2023 May","07:00  <  07:30","%","24"
"Renewable electricity generation percentage","2023 May","07:30  <  08:00","%","23"
"Renewable electricity generation percentage","2023 May","08:00  <  08:30","%","23"
"Renewable electricity generation percentage","2023 May","08:30  <  09:00","%","24"
"Renewable electricity generation percentage","2023 May","09:00  <  09:30","%","25"
"Renewable electricity generation percentage","2023 May","09:30  <  10:00","%","27"
"Renewable electricity generation percentage","2023 May","10:00  <  10:30","%","28"
"Renewable electricity generation percentage","2023 May","10:30  <  11:00","%","29"
"Renewable electricity generation percentage","2023 May","11:00  <  11:30","%","31"
"Renewable electricity generation percentage","2023 May","11:30  <  12:00","%","32"
"Renewable electricity generation percentage","2023 May","12:00  <  12:30","%","32"
"Renewable electricity generation percentage","2023 May","12:30  <  13:00","%","33"
"Renewable electricity generation percentage","2023 May","13:00  <  13:30","%","35"
"Renewable electricity generation percentage","2023 May","13:30  <  14:00","%","36"
"Renewable electricity generation percentage","2023 May","14:00  <  14:30","%","37"
"Renewable electricity generation percentage","2023 May","14:30  <  15:00","%","38"
"Renewable electricity generation percentage","2023 May","15:00  <  15:30","%","38"
"Renewable electricity generation percentage","2023 May","15:30  <  16:00","%","38"
"Renewable electricity generation percentage","2023 May","16:00  <  16:30","%","37"
"Renewable electricity generation percentage","2023 May","16:30  <  17:00","%","36"
"Renewable electricity generation percentage","2023 May","17:00  <  17:30","%","34"
"Renewable electricity generation percentage","2023 May","17:30  <  18:00","%","32"
"Renewable electricity generation percentage","2023 May","18:00  <  18:30","%","31"
"Renewable electricity generation percentage","2023 May","18:30  <  19:00","%","30"
"Renewable electricity generation percentage","2023 May","19:00  <  19:30","%","29"
"Renewable electricity generation percentage","2023 May","19:30  <  20:00","%","28"
"Renewable electricity generation percentage","2023 May","20:00  <  20:30","%","26"
"Renewable electricity generation percentage","2023 May","20:30  <  21:00","%","26"
"Renewable electricity generation percentage","2023 May","21:00  <  21:30","%","25"
"Renewable electricity generation percentage","2023 May","21:30  <  22:00","%","26"
"Renewable electricity generation percentage","2023 May","22:00  <  22:30","%","27"
"Renewable electricity generation percentage","2023 May","22:30  <  23:00","%","28"
"Renewable electricity generation percentage","2023 May","23:00  <  23:30","%","29"
"Renewable electricity generation percentage","2023 May","23:30  <  00:00","%","29"
"Renewable electricity generation percentage","2023 June","00:00  <  00:30","%","26"
"Renewable electricity generation percentage","2023 June","00:30  <  01:00","%","27"
"Renewable electricity generation percentage","2023 June","01:00  <  01:30","%","28"
"Renewable electricity generation percentage","2023 June","01:30  <  02:00","%","28"
"Renewable electricity generation percentage","2023 June","02:00  <  02:30","%","29"
"Renewable electricity generation percentage","2023 June","02:30  <  03:00","%","29"
"Renewable electricity generation percentage","2023 June","03:00  <  03:30","%","30"
"Renewable electricity generation percentage","2023 June","03:30  <  04:00","%","30"
"Renewable electricity generation percentage","2023 June","04:00  <  04:30","%","30"
"Renewable electricity generation percentage","2023 June","04:30  <  05:00","%","30"
"Renewable electricity generation percentage","2023 June","05:00  <  05:30","%","29"
"Renewable electricity generation percentage","2023 June","05:30  <  06:00","%","28"
"Renewable electricity generation percentage","2023 June","06:00  <  06:30","%","26"
"Renewable electricity generation percentage","2023 June","06:30  <  07:00","%","25"
"Renewable electricity generation percentage","2023 June","07:00  <  07:30","%","25"
"Renewable electricity generation percentage","2023 June","07:30  <  08:00","%","24"
"Renewable electricity generation percentage","2023 June","08:00  <  08:30","%","24"
"Renewable electricity generation percentage","2023 June","08:30  <  09:00","%","24"
"Renewable electricity generation percentage","2023 June","09:00  <  09:30","%","25"
"Renewable electricity generation percentage","2023 June","09:30  <  10:00","%","26"
"Renewable electricity generation percentage","2023 June","10:00  <  10:30","%","27"
"Renewable electricity generation percentage","2023 June","10:30  <  11:00","%","28"
"Renewable electricity generation percentage","2023 June","11:00  <  11:30","%","30"
"Renewable electricity generation percentage","2023 June","11:30  <  12:00","%","31"
"Renewable electricity generation percentage","2023 June","12:00  <  12:30","%","32"
"Renewable electricity generation percentage","2023 June","12:30  <  13:00","%","33"
"Renewable electricity generation percentage","2023 June","13:00  <  13:30","%","34"
"Renewable electricity generation percentage","2023 June","13:30  <  14:00","%","36"
"Renewable electricity generation percentage","2023 June","14:00  <  14:30","%","36"
"Renewable electricity generation percentage","2023 June","14:30  <  15:00","%","36"
"Renewable electricity generation percentage","2023 June","15:00  <  15:30","%","36"
"Renewable electricity generation percentage","2023 June","15:30  <  16:00","%","36"
"Renewable electricity generation percentage","2023 June","16:00  <  16:30","%","35"
"Renewable electricity generation percentage","2023 June","16:30  <  17:00","%","34"
"Renewable electricity generation percentage","2023 June","17:00  <  17:30","%","32"
"Renewable electricity generation percentage","2023 June","17:30  <  18:00","%","31"
"Renewable electricity generation percentage","2023 June","18:00  <  18:30","%","30"
"Renewable electricity generation percentage","2023 June","18:30  <  19:00","%","28"
"Renewable electricity generation percentage","2023 June","19:00  <  19:30","%","27"
"Renewable electricity generation percentage","2023 June","19:30  <  20:00","%","25"
"Renewable electricity generation percentage","2023 June","20:00  <  20:30","%","24"
"Renewable electricity generation percentage","2023 June","20:30  <  21:00","%","23"
"Renewable electricity generation percentage","2023 June","21:00  <  21:30","%","23"
"Renewable electricity generation percentage","2023 June","21:30  <  22:00","%","25"
"Renewable electricity generation percentage","2023 June","22:00  <  22:30","%","25"
"Renewable electricity generation percentage","2023 June","22:30  <  23:00","%","26"
"Renewable electricity generation percentage","2023 June","23:00  <  23:30","%","27"
"Renewable electricity generation percentage","2023 June","23:30  <  00:00","%","27"
"Renewable electricity generation percentage","2023 July","00:00  <  00:30","%","44"
"Renewable electricity generation percentage","2023 July","00:30  <  01:00","%","44"
"Renewable electricity generation percentage","2023 July","01:00  <  01:30","%","45"
"Renewable electricity generation percentage","2023 July","01:30  <  02:00","%","45"
"Renewable electricity generation percentage","2023 July","02:00  <  02:30","%","45"
"Renewable electricity generation percentage","2023 July","02:30  <  03:00","%","45"
"Renewable electricity generation percentage","2023 July","03:00  <  03:30","%","45"
"Renewable electricity generation percentage","2023 July","03:30  <  04:00","%","45"
"Renewable electricity generation percentage","2023 July","04:00  <  04:30","%","44"
"Renewable electricity generation percentage","2023 July","04:30  <  05:00","%","43"
"Renewable electricity generation percentage","2023 July","05:00  <  05:30","%","42"
"Renewable electricity generation percentage","2023 July","05:30  <  06:00","%","41"
"Renewable electricity generation percentage","2023 July","06:00  <  06:30","%","39"
"Renewable electricity generation percentage","2023 July","06:30  <  07:00","%","39"
"Renewable electricity generation percentage","2023 July","07:00  <  07:30","%","38"
"Renewable electricity generation percentage","2023 July","07:30  <  08:00","%","37"
"Renewable electricity generation percentage","2023 July","08:00  <  08:30","%","37"
"Renewable electricity generation percentage","2023 July","08:30  <  09:00","%","38"
"Renewable electricity generation percentage","2023 July","09:00  <  09:30","%","40"
"Renewable electricity generation percentage","2023 July","09:30  <  10:00","%","41"
"Renewable electricity generation percentage","2023 July","10:00  <  10:30","%","43"
"Renewable electricity generation percentage","2023 July","10:30  <  11:00","%","43"
"Renewable electricity generation percentage","2023 July","11:00  <  11:30","%","44"
"Renewable electricity generation percentage","2023 July","11:30  <  12:00","%","44"
"Renewable electricity generation percentage","2023 July","12:00  <  12:30","%","45"
"Renewable electricity generation percentage","2023 July","12:30  <  13:00","%","47"
"Renewable electricity generation percentage","2023 July","13:00  <  13:30","%","48"
"Renewable electricity generation percentage","2023 July","13:30  <  14:00","%","50"
"Renewable electricity generation percentage","2023 July","14:00  <  14:30","%","50"
"Renewable electricity generation percentage","2023 July","14:30  <  15:00","%","51"
"Renewable electricity generation percentage","2023 July","15:00  <  15:30","%","51"
"Renewable electricity generation percentage","2023 July","15:30  <  16:00","%","51"
"Renewable electricity generation percentage","2023 July","16:00  <  16:30","%","51"
"Renewable electricity generation percentage","2023 July","16:30  <  17:00","%","50"
"Renewable electricity generation percentage","2023 July","17:00  <  17:30","%","48"
"Renewable electricity generation percentage","2023 July","17:30  <  18:00","%","47"
"Renewable electricity generation percentage","2023 July","18:00  <  18:30","%","45"
"Renewable electricity generation percentage","2023 July","18:30  <  19:00","%","45"
"Renewable electricity generation percentage","2023 July","19:00  <  19:30","%","43"
"Renewable electricity generation percentage","2023 July","19:30  <  20:00","%","42"
"Renewable electricity generation percentage","2023 July","20:00  <  20:30","%","41"
"Renewable electricity generation percentage","2023 July","20:30  <  21:00","%","40"
"Renewable electricity generation percentage","2023 July","21:00  <  21:30","%","39"
"Renewable electricity generation percentage","2023 July","21:30  <  22:00","%","40"
"Renewable electricity generation percentage","2023 July","22:00  <  22:30","%","40"
"Renewable electricity generation percentage","2023 July","22:30  <  23:00","%","41"
"Renewable electricity generation percentage","2023 July","23:00  <  23:30","%","42"
"Renewable electricity generation percentage","2023 July","23:30  <  00:00","%","43"
"Renewable electricity generation percentage","2023 August","00:00  <  00:30","%","46"
"Renewable electricity generation percentage","2023 August","00:30  <  01:00","%","46"
"Renewable electricity generation percentage","2023 August","01:00  <  01:30","%","47"
"Renewable electricity generation percentage","2023 August","01:30  <  02:00","%","48"
"Renewable electricity generation percentage","2023 August","02:00  <  02:30","%","49"
"Renewable electricity generation percentage","2023 August","02:30  <  03:00","%","49"
"Renewable electricity generation percentage","2023 August","03:00  <  03:30","%","49"
"Renewable electricity generation percentage","2023 August","03:30  <  04:00","%","50"
"Renewable electricity generation percentage","2023 August","04:00  <  04:30","%","48"
"Renewable electricity generation percentage","2023 August","04:30  <  05:00","%","47"
"Renewable electricity generation percentage","2023 August","05:00  <  05:30","%","45"
"Renewable electricity generation percentage","2023 August","05:30  <  06:00","%","43"
"Renewable electricity generation percentage","2023 August","06:00  <  06:30","%","42"
"Renewable electricity generation percentage","2023 August","06:30  <  07:00","%","41"
"Renewable electricity generation percentage","2023 August","07:00  <  07:30","%","40"
"Renewable electricity generation percentage","2023 August","07:30  <  08:00","%","39"
"Renewable electricity generation percentage","2023 August","08:00  <  08:30","%","39"
"Renewable electricity generation percentage","2023 August","08:30  <  09:00","%","39"
"Renewable electricity generation percentage","2023 August","09:00  <  09:30","%","40"
"Renewable electricity generation percentage","2023 August","09:30  <  10:00","%","42"
"Renewable electricity generation percentage","2023 August","10:00  <  10:30","%","43"
"Renewable electricity generation percentage","2023 August","10:30  <  11:00","%","44"
"Renewable electricity generation percentage","2023 August","11:00  <  11:30","%","46"
"Renewable electricity generation percentage","2023 August","11:30  <  12:00","%","47"
"Renewable electricity generation percentage","2023 August","12:00  <  12:30","%","48"
"Renewable electricity generation percentage","2023 August","12:30  <  13:00","%","48"
"Renewable electricity generation percentage","2023 August","13:00  <  13:30","%","49"
"Renewable electricity generation percentage","2023 August","13:30  <  14:00","%","50"
"Renewable electricity generation percentage","2023 August","14:00  <  14:30","%","51"
"Renewable electricity generation percentage","2023 August","14:30  <  15:00","%","51"
"Renewable electricity generation percentage","2023 August","15:00  <  15:30","%","52"
"Renewable electricity generation percentage","2023 August","15:30  <  16:00","%","52"
"Renewable electricity generation percentage","2023 August","16:00  <  16:30","%","51"
"Renewable electricity generation percentage","2023 August","16:30  <  17:00","%","50"
"Renewable electricity generation percentage","2023 August","17:00  <  17:30","%","48"
"Renewable electricity generation percentage","2023 August","17:30  <  18:00","%","46"
"Renewable electricity generation percentage","2023 August","18:00  <  18:30","%","44"
"Renewable electricity generation percentage","2023 August","18:30  <  19:00","%","42"
"Renewable electricity generation percentage","2023 August","19:00  <  19:30","%","40"
"Renewable electricity generation percentage","2023 August","19:30  <  20:00","%","39"
"Renewable electricity generation percentage","2023 August","20:00  <  20:30","%","39"
"Renewable electricity generation percentage","2023 August","20:30  <  21:00","%","39"
"Renewable electricity generation percentage","2023 August","21:00  <  21:30","%","39"
"Renewable electricity generation percentage","2023 August","21:30  <  22:00","%","40"
"Renewable electricity generation percentage","2023 August","22:00  <  22:30","%","41"
"Renewable electricity generation percentage","2023 August","22:30  <  23:00","%","43"
"Renewable electricity generation percentage","2023 August","23:00  <  23:30","%","44"
"Renewable electricity generation percentage","2023 August","23:30  <  00:00","%","45"
"Renewable electricity generation percentage","2023 September","00:00  <  00:30","%","40"
"Renewable electricity generation percentage","2023 September","00:30  <  01:00","%","40"
"Renewable electricity generation percentage","2023 September","01:00  <  01:30","%","40"
"Renewable electricity generation percentage","2023 September","01:30  <  02:00","%","41"
"Renewable electricity generation percentage","2023 September","02:00  <  02:30","%","42"
"Renewable electricity generation percentage","2023 September","02:30  <  03:00","%","43"
"Renewable electricity generation percentage","2023 September","03:00  <  03:30","%","43"
"Renewable electricity generation percentage","2023 September","03:30  <  04:00","%","43"
"Renewable electricity generation percentage","2023 September","04:00  <  04:30","%","43"
"Renewable electricity generation percentage","2023 September","04:30  <  05:00","%","43"
"Renewable electricity generation percentage","2023 September","05:00  <  05:30","%","42"
"Renewable electricity generation percentage","2023 September","05:30  <  06:00","%","42"
"Renewable electricity generation percentage","2023 September","06:00  <  06:30","%","41"
"Renewable electricity generation percentage","2023 September","06:30  <  07:00","%","40"
"Renewable electricity generation percentage","2023 September","07:00  <  07:30","%","39"
"Renewable electricity generation percentage","2023 September","07:30  <  08:00","%","38"
"Renewable electricity generation percentage","2023 September","08:00  <  08:30","%","38"
"Renewable electricity generation percentage","2023 September","08:30  <  09:00","%","39"
"Renewable electricity generation percentage","2023 September","09:00  <  09:30","%","39"
"Renewable electricity generation percentage","2023 September","09:30  <  10:00","%","41"
"Renewable electricity generation percentage","2023 September","10:00  <  10:30","%","42"
"Renewable electricity generation percentage","2023 September","10:30  <  11:00","%","44"
"Renewable electricity generation percentage","2023 September","11:00  <  11:30","%","46"
"Renewable electricity generation percentage","2023 September","11:30  <  12:00","%","47"
"Renewable electricity generation percentage","2023 September","12:00  <  12:30","%","48"
"Renewable electricity generation percentage","2023 September","12:30  <  13:00","%","49"
"Renewable electricity generation percentage","2023 September","13:00  <  13:30","%","49"
"Renewable electricity generation percentage","2023 September","13:30  <  14:00","%","50"
"Renewable electricity generation percentage","2023 September","14:00  <  14:30","%","49"
"Renewable electricity generation percentage","2023 September","14:30  <  15:00","%","50"
